brain_astrocytes	brain_inhibitory.neurons	brain_excitatory.neurons	brain_oligodendrocyte.precursor.cells	testis_early.spermatids	liver_plasma.cells	stomach_fibroblasts	brain_microglial.cells	eye_cone.photoreceptor.cells	esophagus_fibroblasts	eye_bipolar.cells	eye_muller.glia.cells	eye_horizontal.cells	lung_ciliated.cells	placenta_fibroblasts	liver_smooth.muscle.cells	liver_cholangiocytes	disease
3.0755010369942726	1.8735543379522184	1.7097504218490092	2.221061484091349	2.5904160984243116	1.796923560265109	1.205612294230176	0.5209210390603912	1.1488831677045686	1.1936371722073882	0.7427815630038449	1.1848948877306724	0.031505068785479054	1.9279859861900244	1.6523033693486129	0.3090615151815015	1.5445226767383533	AD
2.425326263805824	2.348571149231144	2.287681661479839	2.4099767690763714	2.499142442858927	1.6707253662831043	1.0270764615155326	0.3704478326386424	2.0475189905152296	1.1771942047779218	0.769379621816575	1.1182856120099642	0.0	2.0339412880764836	1.0496543490922312	0.22495657344517436	1.4618777670337038	AD
2.8655532650228825	1.5838846170184806	2.4298673132284097	2.338920502088525	2.684908916800544	1.91444542130572	1.1987783614396281	0.6210172102354814	1.5941042558647889	1.3692932155456492	0.6805049825135119	1.0401937640349725	0.0	1.9081939604166345	1.3880082377862175	0.13745492944478357	1.9620639464713754	AD
2.176959526441736	1.3591399971409315	2.0086112746372384	2.0709236012250973	2.5170182583390415	1.6108706885341786	1.1555009940809728	0.4806269725732873	1.7833376975523687	1.3031758867106642	0.9602954969278952	1.0849317283158055	0.4948249311433482	1.2325735655264867	1.5476132202301727	0.5783829540321045	1.6651338770734077	AD
2.2847558983628704	2.0221986825653206	1.9846122461254032	2.379838829263335	2.810470921650447	1.5352439278968684	1.196228345014655	0.6835137608813264	1.178032246521151	1.2124834957393968	0.676915299007168	0.9397690110655513	0.4332369942972065	1.4722716506569817	1.3310385247209322	0.5847432879249765	1.5300964608920742	AD
2.1840421977276323	1.9224692318787076	2.0772783762990215	1.9400792916311353	2.3552143758737354	1.5951201568576263	0.9078348849617145	0.5946985836956686	1.6168814149117736	0.943471805011736	0.8445091928649945	0.753200387810143	0.29152607988751555	1.8351839183618326	1.0016808184334227	0.5108596288974758	1.3856104084452763	AD
2.2911673102610606	1.7553479351569166	1.8549127821784008	2.013315237323938	2.4098951294846107	1.4319287338603464	0.9658184347237071	0.6416893388467079	1.46233753843043	1.1210039638973344	0.8426456700005558	0.8226213936675345	0.2887585077547033	1.2066497486015046	1.7240152329447507	0.6437149559650267	1.4339113848355771	AD
2.206502199210139	1.791279704763543	2.0686215960356553	2.2829907678225214	2.1895900699191273	1.5425641151652962	0.7748943474997209	0.72595939215096	1.6264735943503608	0.7359883257382812	0.85621610535223	0.8832514677632567	0.42045460026535825	1.503693333034783	1.2782644564669823	0.5656942560202673	1.520153582275076	AD
2.150247153981679	1.4229108968735813	2.2404194947018516	1.921865625415798	2.4637463992441115	0.9596864819162779	1.1588786998997695	0.3828129367721376	1.574701347319539	1.0956293019544012	0.806560942876606	0.9684228099562844	0.31759376864613725	1.4990213511943273	0.8158511383801818	0.7167517799412509	1.1727179808344892	AD
2.280753573247597	1.8210262229555187	2.167033911681914	2.0935390188481606	2.619196847750593	1.5161932043957294	1.0058578227557993	0.6030561179581024	1.5386959188418416	1.1421707191860786	0.719621026991923	0.8832933986231689	0.17657397771582345	1.5680114102031628	1.5088168228427496	0.5848366699779867	1.494327068512539	AD
2.5215480539631945	1.8053355876848172	1.7142699824970604	2.007432696269614	2.4758440168358	1.5214331676208304	1.1283242814680108	0.7180907482696521	1.1026807668008063	1.1255834553800967	0.8272475161009821	1.1397526709444759	0.37200666500592244	1.6576874207518104	1.4531159098090245	0.5606810371567343	1.3660691294272456	AD
2.0811357213584234	2.2326171579586496	2.257176805928469	2.1666831808205806	2.3931754998939136	1.4316778173438491	1.0100081792876625	0.6296966038346483	1.7552703419248712	1.1111095415521548	0.875920130664435	1.1073181357244752	0.11022022452309166	1.735899167052845	1.0400444160775233	0.5050223088989017	1.3061429279842471	AD
2.3928661067098824	1.6266034335251618	2.3176206832141646	2.102526315023791	2.558064352448631	1.5989585797545176	1.1240763016322273	0.786866627284136	1.418464640306879	1.2403721600860942	0.7933513796692507	1.0456288784985537	0.3476332074015973	1.646795080448042	1.2683999459379196	0.45521076257675996	1.648619443865521	AD
2.0842216733697785	1.372942407802816	1.9836456374047309	2.00872344310866	2.4801791246609275	1.54829054869851	1.1381568438464733	0.5414904404901943	1.7169381614290744	1.2716393658456897	0.9684944198546752	1.081952979638536	0.5529477975323521	1.212078578415146	1.4961806529324126	0.6241372888178788	1.5993199087621977	AD
2.190747995149389	1.9976266791832646	1.9753425990154438	2.3028704828130455	2.766434933777401	1.47967212612998	1.1740229916964013	0.7254195037053677	1.161026338887301	1.18997076043568	0.7144997942194462	0.948975936563658	0.4988768406628604	1.4296696939632354	1.299960901454963	0.6293115020354334	1.4769326433819516	AD
2.0949234009692677	1.8993712153098705	2.059679386588163	1.8928735479981191	2.3230567839254452	1.5324177187514634	0.9153048429296229	0.6445471704416941	1.563194527146669	0.9476724474746365	0.8627732032700561	0.7819837477296918	0.37006571315706155	1.7619853787440254	1.0017471161442029	0.5636131193067638	1.347064954283458	AD
2.1901343004625535	1.741015555425886	1.8423243301206593	1.958309214846953	2.376186144179121	1.3878662028529016	0.9682142810207841	0.6860533970058026	1.421350745243174	1.107364428863215	0.860081581061437	0.8436630129161504	0.36644892925789213	1.188427449909047	1.6566514489909756	0.6819222437279581	1.3902974824920784	AD
2.1157310287498112	1.7810744254891715	2.050472070338698	2.211541892127017	2.161990220594728	1.4865034716815615	0.7961415611802545	0.7627008591413695	1.5719312744552547	0.7609472240541921	0.8748470614911678	0.8990492793226142	0.48714633657921647	1.4597895440496964	1.2525994506802347	0.6125769841098225	1.46885589570957	AD
2.0593964413531545	1.4340342520657323	2.206076772685101	1.8723764912886232	2.4299700233061823	0.9624027341616087	1.1404321918980296	0.4549349303359051	1.5245066623952461	1.0851662330092569	0.8282934614726711	0.9747743648406916	0.39354386175523914	1.4569469395295556	0.832288507513453	0.7458998883692978	1.1525410209906999	AD
2.1838384566359093	1.8088889802269006	2.1441739086898752	2.035842688597263	2.580476470178037	1.462721848839551	1.0036863229853872	0.6525283914053513	1.49038574704596	1.1261911919100667	0.7490564147987985	0.8986143519152909	0.26598490117249773	1.5189520435602275	1.460922208490661	0.6291487538842399	1.4447505554116207	AD
2.3999025200239616	1.7845841902399588	1.7109539941290972	1.9539147545025648	2.441552654776654	1.4671218123931646	1.1135090275301531	0.754890208182882	1.093721784991053	1.1120011097431715	0.8455184317166545	1.129497359638023	0.4404656284142694	1.599501306205031	1.4110070072430396	0.6077111047239117	1.3290857233991868	AD
2.0042591222618418	2.1956163290897788	2.2401509259023658	2.104591598856937	2.3612368598350617	1.3852485085317137	1.0071519590663682	0.6780901954603915	1.689872802837987	1.0983717565855051	0.8928388179300907	1.1014436711141529	0.2098109421884715	1.6716912190657331	1.0368376189253068	0.5576270547494605	1.2740866227168157	AD
2.287634131091365	1.6302241876857044	2.2847619262094647	2.0444889351020876	2.5204586280328907	1.5366662533683588	1.109650396785299	0.8176376840222862	1.3816854262925657	1.2148377057879052	0.8166287575529975	1.0453196778116753	0.42138890045266647	1.5901942533891391	1.243150491010317	0.5142674951861546	1.5840424036857663	AD
2.0434918424970414	1.3782930775004811	1.9717623261164001	1.9807083689323068	2.462504400481544	1.5215096583880157	1.1307718227263333	0.5672034221954361	1.6878987154962335	1.2581462767297948	0.9719297264543298	1.080423694862476	0.577736586165781	1.2031327687900866	1.473887081007773	0.6434073308212677	1.5709240379740852	AD
2.1491540665223243	1.9856761209372866	1.970260619272554	2.2680334688048958	2.745253333124406	1.4559089929050484	1.164598436344387	0.7430322187574139	1.153826827789973	1.180330702436358	0.7304712128220621	0.952823835912076	0.5268808641910792	1.4111255485694736	1.286490148431478	0.648096034477158	1.4539740399919538	AD
2.055638443162847	1.8882628416828064	2.050813571034768	1.8714137077771156	2.307542872377086	1.5056885223532261	0.9185493093671656	0.6655861608280917	1.5398437004802303	0.9495207603119697	0.8706466156749773	0.7941549969546183	0.4036552158720467	1.7300047682519066	1.0017471461186003	0.5858544614048283	1.3303867598244745	AD
2.1456987520559343	1.7337781953549969	1.8359469082309612	1.9333702382897509	2.359982544852897	1.3689757986315503	0.9692351440060533	0.7047588965379423	1.4035729848587786	1.101571110477242	0.8676373554591068	0.8525597011455913	0.39969765345626473	1.1804659614318904	1.6274387951073361	0.6980333211651216	1.3714727187104359	AD
2.075686808772573	1.7755960082698807	2.041394479674688	2.1792147551749586	2.1486899682008547	1.4625265093031017	0.8052616401119035	0.7781371926776582	1.5482012781437966	0.7716898362680268	0.8828030600935535	0.9056613124275208	0.5156197378765872	1.440582770619501	1.241462089363733	0.6323344541018795	1.4466668435482442	AD
2.0195708239975096	1.4382019309321663	2.1898167376348607	1.8500216469116175	2.413675258163659	0.963575113002953	1.1326233914377688	0.4853841989611664	1.502682273511638	1.080679910408092	0.8376599290924334	0.9773729502061094	0.4259502587815973	1.4384792534713973	0.8394228958444296	0.7582458314533175	1.1439322499553162	AD
2.1411199062889903	1.8025643100146107	2.1329879716558238	2.0096974284440683	2.5618434766509695	1.4398545103022302	1.002779782876836	0.6734005933046108	1.4694743520173554	1.1193945927503752	0.7618034155693255	0.9050489664391477	0.3042718888079973	1.4974755397232817	1.4401679048824574	0.6478392622694732	1.423339380296749	AD
2.3464762807494717	1.7745682443836794	1.7087122541107194	1.9295274623287018	2.4250342757182306	1.4439254768720942	1.1072303864296265	0.7703502338290671	1.089904953193618	1.1061914748599895	0.853467478405815	1.124951749439549	0.46979557695344015	1.5741144281404298	1.3927225299198223	0.6275597108877315	1.313115924357525	AD
1.970206618290115	2.1781574151284286	2.231323858416143	2.076549083664981	2.3458068201402247	1.365480814674843	1.0059690497811897	0.6984513058655156	1.6614048367652716	1.0929613428538278	0.9000836174364857	1.0987373104307916	0.25233197755844083	1.6436257334522832	1.0354150268724467	0.5798452083204622	1.2602538348195387	AD
2.2412113811762113	1.6308901157706517	2.269017017957252	2.0181651625443155	2.50238980751924	1.5100506298684513	1.103527935738083	0.8305320191375808	1.3657493604779314	1.2039290954572675	0.8266731265288841	1.0450280773785703	0.4528611289419165	1.5654570736500408	1.2321991913258348	0.5391556236151398	1.5561847482839457	AD
2.0132066584048114	1.3819449647616364	1.9625122299705355	1.959582975988001	2.448698553784789	1.5018693423516827	1.1253714477180514	0.5859287220254605	1.6663540050103987	1.2482529855344953	0.9744153627267597	1.0791997345460194	0.5958754369971256	1.1965038904461824	1.4574290702835424	0.657424524848527	1.5500126467766204	AD
2.1181024228883474	1.9762744901051925	1.9660174516533513	2.241694062768208	2.7286873850498536	1.4384895327861986	1.1577178742605625	0.7558185367508223	1.148574658502985	1.1732602768748568	0.7421371270153948	0.9556063651818717	0.547375459599417	1.3974047097554012	1.2765453727178002	0.6617658054819525	1.4370600859677107	AD
2.0263679953086675	1.8795692063398721	2.043709338770689	1.8551453366026933	2.2953913301913405	1.4861260969309644	0.9209486098131359	0.6808972166216704	1.5225688121116754	0.9508966507877328	0.8764375625359907	0.8030214382866359	0.4282720831555563	1.706294808982495	1.0017367714520935	0.6020420774889743	1.3180877827716093	AD
2.1126321176450404	1.7279778287113956	1.8308167673047848	1.9144963479047765	2.347313319547049	1.3551094680211417	0.9699837873133105	0.7183640691288025	1.3904402897742818	1.097339970305189	0.8732100197005082	0.8590393686969058	0.4240739692222004	1.1745639746994903	1.6058662275174898	0.7097603554052009	1.35760784359202	AD
2.045837845524596	1.7710734706358384	2.034145036982618	2.154777649741488	2.1382773261916985	1.4449481552053476	0.8119622387847296	0.7893409884746645	1.5306433650236657	0.7795928676733553	0.888624672183355	0.910449107010112	0.5364656683899345	1.4263338408528743	1.2332347541491717	0.6467108859700558	1.4303054331748417	AD
1.9899867991717972	1.4409644843931257	2.177202972585947	1.833134963855597	2.400910991141536	0.9644403899305013	1.1269303145684348	0.5075520468244081	1.4865398471393438	1.0773878272413544	0.844549496883992	0.9792296963618378	0.44967313344234666	1.4247537448588172	0.8446950788210545	0.7672538744948435	1.137631358001868	AD
2.1092930175306117	1.797414117030859	2.124153190551012	1.9899128476249395	2.547266962108891	1.423090585089961	1.0021253952063367	0.6885864065208191	1.4540435146473467	1.1144273761491956	0.7712045807835634	0.9097173142938003	0.3323514405719509	1.481536649453382	1.4248482858637619	0.661446005952868	1.4075647257395039	AD
2.3067453919348537	1.7667247114444544	1.706684845113485	1.9110235272644929	2.412104250872116	1.426931802320913	1.1026502722251166	0.781571621875623	1.0871107577146906	1.101933144350298	0.8593430360100222	1.1215546037202988	0.49131059334213895	1.5553068341860257	1.3792114344018134	0.642013655417282	1.3013516634703093	AD
1.94476903386261	2.164635471478478	2.224150772278985	2.055364583587282	2.333711244226818	1.3510234486366837	1.0051183695478658	0.7132422936147823	1.640335049505501	1.0890102707694735	0.9053912653729347	1.09667392191785	0.28346695950061107	1.6228134363506934	1.0343523962711025	0.5960312810769035	1.250068548871656	AD
2.206610567486144	1.6309614487495228	2.2567232138143556	1.9982377877428266	2.4882657089003426	1.4905479318398138	1.0990587969239434	0.8398760051574926	1.3539830355363154	1.195937463169174	0.8340656510692404	1.0447486526686645	0.4758991495760828	1.5471139372043976	1.2241123324281242	0.5572652819120801	1.535671767195925	AD
2.009553724987944	1.3823654491133628	1.9613711980174722	1.9570174658170616	2.446993024722591	1.4995160870687445	1.1247253119311298	0.5881647139798275	1.6637582006703615	1.2470677459045656	0.9747111065805597	1.0790471227316552	0.598046237050246	1.195705715970143	1.4554509243427494	0.6590976051242435	1.5475022142696906	AD
2.114349807660824	1.975109320501867	1.9654770073020784	2.238491286662645	2.726639707841721	1.436402832474438	1.1568952692917924	0.757342925266766	1.1479468643586617	1.1724131196568301	0.7435321135586146	0.955937411320085	0.5498283473483013	1.395753783909775	1.2753500646017097	0.6633977554442213	1.4350292068017299	AD
2.0228339566929656	1.878494289588085	2.0428211350994205	1.8531644957608007	2.2938882595823973	1.4837844539098632	0.9212372698703256	0.6827248408331668	1.5204902566565477	0.9510626974963146	0.8771322261949811	0.8040803113854158	0.4312204054139572	1.7034392090935755	1.001734946297517	0.6039747355777323	1.3166103694491447	AD
2.1086422030927205	1.7272528804422247	1.8301741012487815	1.9122002648461456	2.345747481922436	1.3534473283271926	0.9700735353743234	0.7199876172074173	1.3888612369941105	1.0968340250233095	0.8738793823613893	0.8598130995529016	0.42699402689914867	1.1738531941150279	1.6032729343240255	0.7111605285862348	1.35594327361643	AD
2.042233231476891	1.770500693203611	2.0332400354342046	2.151806444163821	2.1369896062005056	1.4428422897996618	0.8127658345839283	0.7906765534168595	1.5285306180423592	0.7805412330768919	0.8893212711694984	0.9110191667994437	0.5389610490122755	1.424617197022314	1.232245568300912	0.6484271118222164	1.4283400661180958	AD
1.9864200541545247	1.4412770428732433	2.1756497109996826	1.8310823714875692	2.399332031569538	0.9645444274464157	1.1262501316377516	0.5101987647168528	1.4845977414393852	1.0769933066490134	0.8453760121561906	0.9794492959855078	0.45251289927810395	1.4230987082669109	0.845329100510832	0.7683306559541196	1.1368771949583045	AD
2.1054504532087224	1.796765738232102	2.1230559068356762	1.9875060116667844	2.545464958538531	1.4210823424136223	1.0020476332353752	0.6903988378133555	1.452189094582528	1.1138332307157837	0.7723338797635863	0.9102736820136581	0.3357156726011451	1.479616041809599	1.4230070800963575	0.6630707404914278	1.405670601972797	AD
2.301952930116539	1.7657547156513573	1.7064180597309035	1.9087697689224383	2.410505317139761	1.4248966825964857	1.102102912549248	0.7829093337887677	1.08677619419309	1.1014230844198	0.8600495335845043	1.1211438537638005	0.49388855869468046	1.5530424704762529	1.3775867555915755	0.6437397729119211	1.299939177151275	AD
1.941693918447845	2.1629718077155067	2.2232482378837597	2.0527894508827393	2.332214506544259	1.3492934839796529	1.0050174522282898	0.7150062463678749	1.6377993527662558	1.0885378512602326	0.9060266957794012	1.0964220854322868	0.2871943748131417	1.6203065454356138	1.0342239667111142	0.5979646343943421	1.248845949515426	AD
2.2024323073449428	1.6309441462636005	2.255204664132485	1.9958131687057608	2.4865202683677627	1.4882121095294234	1.0985245442971685	0.8409889650100718	1.3525685894844426	1.194980439063414	0.8349527416709891	1.044711319663185	0.4786568281127078	1.5449045156649674	1.2231402312702278	0.5594271617688327	1.5332092920874545	AD
2.0066375926900073	1.3827043851444403	1.9604626950793684	1.9549758448685968	2.445631606331821	1.4976490525528745	1.1242128503208422	0.5899373568541681	1.6616965589249553	1.2461274536618667	0.9749454013892649	1.0789254662899574	0.5997672466361772	1.1950719591541266	1.4538804059123944	0.6604240814339742	1.54550987871139	AD
2.111367558415825	1.9741787965501014	1.9650431260040728	2.2359429491824256	2.7250052057113923	1.43474733613695	1.156242900969175	0.7585511785629331	1.147449002715318	1.1717409974645696	0.7446384467410371	0.9561996935609873	0.5517740057589912	1.3944428966890219	1.2744011466751903	0.6646916339169279	1.4334172797105063	AD
2.0200123293010237	1.8776453420660186	2.0421120160877155	1.8515869850260478	2.2926881847096716	1.4819269729949491	0.9214665113908928	0.6841735518366678	1.5188398250308146	0.9511946598015097	0.8776834510707758	0.8049201919035529	0.4335584942096881	1.701171410275433	1.0017333108040902	0.6055070815358645	1.3154378081826839	AD
2.105472329004881	1.726672992978169	1.8296597737392957	1.9103731815006606	2.3444976198533287	1.352128495832372	0.9701447517197056	0.7212747065021744	1.3876075804602026	1.096432770306723	0.8744106906081291	0.8604265593912209	0.42931065359820597	1.1732887147398376	1.6012141384412588	0.7122706679957161	1.3546221200603277	AD
2.039357465581119	1.7700501480610948	2.0325175750789666	2.1494413394110734	2.1359614832567964	1.4411715777196037	0.8134035559125123	0.7917348515622727	1.526853007088577	0.7812939228107871	0.8898737939983791	0.9114712125168988	0.5409396132631153	1.4232538649345892	1.2314601193839454	0.6497878377650984	1.426780184411881	AD
1.9835697471054299	1.4415384556980682	2.174411426282489	1.8294469212638558	2.398071266188827	0.96462701387036	1.1257108980168675	0.5122967451838653	1.4830555843937812	1.0766803528379338	0.8460318082153631	0.9796234519015915	0.45476408997179435	1.4217841634576889	0.8458322536809453	0.7691846619815009	1.1362792528538888	AD
2.102383529060887	1.7962542751965616	2.1221809218013705	1.9855900808730613	2.5440263924800868	1.4194890760078007	1.001986066600991	0.691835484390858	1.4507169860225138	1.113362042417865	0.7732302991447872	0.9107150279125681	0.33838400349256237	1.4780906389867976	1.4215453307071255	0.6643589793715945	1.4041673673512045	AD
2.2981457032283843	1.7649803788374188	1.7062025918741501	1.9069759581400731	2.4092289037122745	1.4232821948439895	1.1016688611494796	0.7839696097202229	1.086510785584759	1.1010184353018295	0.8606104342420948	1.1208173953711804	0.4959338875679331	1.5512442804033209	1.3762968640002236	0.6451083943763777	1.2988180843911772	AD
1.939235710945571	2.161654660762761	2.222526826366127	2.0507395899869194	2.3310193757943525	1.3479212975890356	1.0049375790105266	0.7164041821810212	1.6357858748366116	1.0881632315075944	0.9065307546578107	1.0962219905680375	0.2901501843411286	1.6183156303438473	1.0341217718866529	0.5994976723426211	1.2478758009058633	AD
2.199097038624011	1.630937056019482	2.253994577654898	1.9938823355426796	2.4851269060551444	1.486359069895589	1.0981009062057936	0.8418706310564313	1.3514456591158	1.1942212805249248	0.835656721450011	1.0446815393514814	0.48084330958551974	1.5431498815309097	1.2223683524756537	0.5611412248035628	1.5312550774718094	AD
2.0059871938116705	1.3827781043079093	1.9602581312446836	1.9545180914477351	2.445325715975077	1.4972308543159394	1.1240980747121117	0.5903343127848484	1.6612344940802344	1.2459168327136103	0.9749978446925471	1.078898026616825	0.6001528848153608	1.1949299071907944	1.4535285440465049	0.6607210698583973	1.545063492306237	AD
2.110684196608842	1.9739767978426073	1.9649474729897245	2.235370765465295	2.724637767077235	1.434376524115036	1.1560968300457557	0.7588215172798204	1.1473375728705524	1.1715904930642451	0.7448860486400323	0.9562588644090378	0.5522090102134998	1.394149184560325	1.274188448999558	0.6649813671855208	1.4330562910607214	AD
2.0193829095964975	1.8774524423982464	2.041952145365697	1.8512332732879482	2.2924185048003474	1.4815109585468422	0.9215178726333395	0.6844979730025759	1.5184699802305708	0.9512242313699099	0.8778069386848592	0.8051081774184504	0.4340823761372978	1.700663160420112	1.0017329570204148	0.6058501750090065	1.3151750584756823	AD
2.104750545126514	1.7265478759664226	1.8295459346273257	1.909962815649714	2.3442166408586207	1.3518330702523316	0.9701607271142285	0.7215627507952064	1.3873267399137075	1.0963429419210375	0.8745297966768789	0.8605642443972925	0.42982893983141884	1.1731622529618693	1.6007527818164407	0.7125192559329755	1.354326252857094	AD
2.03871542898163	1.7699466095828684	2.0323547518898013	2.148911010569077	2.1357304544769664	1.440797360968867	0.8135464037743481	0.7919718312471068	1.526477071406917	0.7814625340171122	0.889997532755944	0.9115723236912142	0.5413829427183068	1.4229483032308288	1.2312841519144102	0.6500924990657749	1.4264306566056595	AD
1.9829324784474431	1.4415933748833631	2.1741335862678803	1.8290806083832782	2.3977879542961773	0.9646455113450619	1.1255901293869521	0.5127666074013172	1.4827100474332617	1.076610243480874	0.8461787595528698	0.9796623823458271	0.45526853278571955	1.4214894869390788	0.8459450549129691	0.7693758863800527	1.1361452869568076	AD
2.101699165068106	1.7961372836229672	2.121983800286228	1.9851604131771587	2.5437031316941034	1.4191322100583406	1.0019722827015818	0.6921571951747325	1.4503871416038625	1.1132565107207264	0.7734311350052735	0.9108137385840016	0.3389818503838766	1.4777487522309005	1.4212178326640597	0.6646474203118143	1.4038305501244945	AD
2.297281871573863	1.76481303695428	1.7061549248206669	1.906572828721632	2.408941929726989	1.4229205774443265	1.1015716868949696	0.7842067940688543	1.0864513438445904	1.1009278286108013	0.8607361394170907	1.1207444817478094	0.49639138754076934	1.550841362153295	1.376007801532815	0.6454148729278965	1.298567045386215	AD
1.9386878311926075	2.161356578436361	2.222364072469192	2.0502799838175227	2.3307507999866712	1.347613985505877	1.0049196992911447	0.7167172155596625	1.6353346610700332	1.0880793304104321	0.9066436442907405	1.0961769883973327	0.29081241830345644	1.6178694300197132	1.0340988912137363	0.5998409356715121	1.247658416844075	AD
2.198352846504717	1.6309324826866352	2.253722228824549	1.9934494765523247	2.4848138259748533	1.4859440195313256	1.0980060294549474	0.8420680637372344	1.3511940504101305	1.1940512350799763	0.835814432959326	1.044674696637962	0.4813332361670307	1.542756630149578	1.2221954354039226	0.5615249970862255	1.5308172253182701	AD
5.732782626840459	0.45601280855896564	2.3200703900195982	3.3702751023234105	3.047839211069097	7.792152135487599	4.656413291630513	0.0	4.382186041847526	3.7415912682519394	0.5199146344415018	0.8133895085587511	0.0	2.6174031279576915	4.063365861273001	0.0	4.92788318832926	AD
5.489433996916903	2.033463570352648	1.8471285546102705	3.8812850461979846	3.381531742258576	7.171480486006466	6.091531878296507	0.0	2.4332948148098597	2.4823191230073802	0.0	0.18289523615489475	0.0	3.7480397093934275	2.9606468546421265	0.0	3.9414546273816677	AD
5.372709391259164	2.0020781157762753	2.0332007610321163	2.776645453681046	2.7535568235410546	8.704885603228506	2.101203410846217	0.0	3.858037160784	2.146770337337067	0.0	0.0	0.0	5.053395596976054	0.9135865765854371	0.0	2.5092872964333726	AD
6.025879969882001	1.478957134282087	1.8690597416950245	2.9880183762249515	2.8648057588121203	5.732592993269673	1.5917715025935188	0.0	3.330829087311759	3.1773663530730243	0.0	0.0	0.0	2.361251359304244	4.9776908583849115	0.0	3.5922120386109273	AD
5.509229457090754	1.5019380778966243	2.1054006312684295	3.6941301788175056	2.5430706957648046	7.1347485931672034	0.3961185571218237	0.0	3.957296968984175	0.0	0.0	0.0	0.0	3.510008247549355	2.5992005548592196	0.0	3.5882056619880696	AD
5.771056889355864	0.5336016029899713	2.6416709831403264	2.8332462451802107	2.8965957462695195	1.5751498154216508	6.274038695012597	0.0	3.715378813753937	1.2546319576363731	0.0	0.32960716805109647	0.0	3.3835788576417882	0.6055011385332597	0.0	3.0416752741207693	AD
5.8092826635026915	1.4959762288784522	2.28784472979372	3.109250337607806	3.123708950522692	7.024633611121568	2.616079110188276	0.0	3.673409605656009	3.004861023637313	0.0	0.0	0.0	3.783416948386402	3.861799870018854	0.0	3.7254518498726736	AD
7.067557734123449	1.8607772733075523	1.4771887765250353	2.7971757297470754	2.927627792846543	7.314416974200511	5.191170463267894	0.0	1.7841070516993496	1.9419447012138853	0.19393270104668733	1.5752069815361383	0.0	4.4029010449120545	3.4046470590548297	0.0	2.8529889418858887	AD
4.77709521511881	2.5042876173836164	2.1108775455955473	3.4077692479903052	2.7916897666554013	6.884633684979689	3.0346980195386766	0.0	4.362679223790082	2.5784244095439623	0.0	0.9943206813764496	0.0	4.575989447240806	1.2033318993634454	0.0	2.4584037819178266	AD
6.096018726429334	1.0039833583332707	2.6633325118038025	3.2453436976882277	3.0694446689627943	8.035058166885172	4.522596386443272	0.0	3.127045221305865	3.294583446011261	0.0	0.749282548324609	0.0	4.256054328517517	2.5016954612534796	0.0	4.573940127768053	AD
5.123943613925056	0.6098069583266731	2.283797802185735	3.2429214504329655	2.9912495790705873	5.730036736658549	3.173947846887172	0.0	3.9322706613329785	3.346676414212006	0.6867028161456878	1.0087942738184743	0.0	2.3381573892310348	3.6872816532657393	0.0	4.470127156591871	AD
4.977769237700124	2.0707033737712464	1.8733588793967073	3.747451210337736	3.326554160200525	5.278079976190315	3.8135792525505363	0.0	2.167052348796951	2.6258460356882423	0.0	0.4812452677434479	0.0	3.303001612047065	2.7612672146571833	0.0	3.697115598672521	AD
4.870522963067169	2.014689088409748	2.0583404764005655	2.716536063886193	2.722653234195668	6.127317185184805	1.5738324966308874	0.0	3.4981018467756413	1.709913438449215	0.15409334913831843	0.0	0.0	4.481894419759148	1.1382770410609382	0.0	2.7319957029416813	AD
5.428449882146236	1.5644910481937961	1.8695838428855467	2.916351115869693	2.823625801120304	4.362285759437612	1.517626476576549	0.0	3.013848392934971	2.553349954758563	0.23048800031051234	0.0	0.0	2.1565107575451092	4.423875291930364	0.0	3.3360199071203676	AD
4.979985529978195	1.5744172041480826	2.118015743163472	3.5764313813974953	2.5164210019082316	5.270876692457422	0.502803406005172	0.0	3.59392015787739	0.1511401019514322	0.09987747152871286	0.052659688220694466	0.0	3.171186820288265	2.462975839863976	0.0	3.4721440022146686	AD
5.127082586300645	0.683788574970507	2.6037190184382526	2.7832168589287796	2.854549792518057	1.4546338233485259	3.702577807537798	0.0	3.353415525649775	1.823806896983999	0.0	0.6146309055502133	0.0	3.064236321424297	0.6653429538782378	0.0	2.6032157167818246	AD
5.246609608570724	1.577888925622991	2.2852810629427234	3.0426133725858637	3.0786445679556134	5.163956908821652	2.0066637486544554	0.0	3.3376298764457695	2.5788799757772125	0.0	0.0	0.0	3.40166892951384	3.5140884303214976	0.0	3.523173348205141	AD
6.303470873161238	1.88211018346358	1.515171816642111	2.774639925501791	2.8839815677804355	5.312376538955777	3.258866385510983	0.0	1.6473875123083033	2.1456749473328514	0.3484502629151935	1.5625556459597634	0.0	3.897783199683471	3.169715894979104	0.0	2.8527133509571536	AD
4.342585201367073	2.5076417573980136	2.1493857626040187	3.2966943393535355	2.7596146283625647	4.942692840744749	2.1626113524989514	0.0	3.9342788264278767	2.3324265263187196	0.0	1.1599549623703524	0.0	4.0777615896994055	1.3339280037016805	0.0	2.5485859541170606	AD
5.498604840109486	1.11213310644312	2.636524109602412	3.158767972713404	3.018925849302912	5.800612559244711	3.0379355367669074	0.0	2.835120112626856	3.0056805904117843	0.0	0.9377017506706478	0.0	3.7822112465606943	2.406741702464543	0.0	4.263148006333571	AD
